,Stock Name,Number of Feartures Selected,Train R^2,Train Correlation,Train MAE,Train Directional Accuracy,Test R^2,Test Correlation,Test MAE,Test Directional Accuracy,EBITDA,RETURN_COM_EQY,2 EARN_FOR_COMMON,Management - Capital Discipline  Avg ( delta Earn For Common/delta Capital Employed),Strategy Filter EBITDA CAGR,Financial Filter ( Last 3 Year Data ) ROE Avg,EU EUCCEMU Index Last Price,US EXP1CYOY Index Last Price,Japan JNCPIYOY Index Last Price,Swiss Franc USDCHF Curncy Last Price,Taiwanese Dollar USDTWD Curncy Last Price,Korean Won USDKRW Curncy Last Price,Indian Rupee USDINR Curncy Last Price,Indonesian Rupiah USDIDR Curncy Last Price,Gold XAU Curncy Last Price,LME Copper LMCADY Comdty Last Price,UBS US real estate bubble index CHBBNYC Index Last Price,Nasdaq Composite CCMP Index Last Price,Topix Japan TPX Index Last Price,Libor US0003M Index Last Price,ECB ECMSM2 Index Last Price,S&P500 SPX Index Price Earnings Ratio (P/E),Indonesia Motor vehicle sales IDVHCLOC Index Last Price, VIX Index PX_LAST, FDTGOFSF Index PX_LAST, FDTGOFSF Index PX_LAST.1, SPX Index PX_LAST, Japan Govt Bond Year to maturi GJGC10 Index, Italy Generic Govt 10Y Yield GBTP10YR Index, Global High Yield LG30TRUU Index,1D US CPI EHPIUS Index Last Price,1D US CONSSENT Index Last Price,1D Japan JCOMSHCF Index Last Price,1D EU EUCCEMU Index Last Price,1D US CPI YOY Index Last Price,1D Japan JNCPIYOY Index Last Price,1D EURO USDEUR Curncy Last Price,1D Taiwanese Dollar USDTWD Curncy Last Price,1D Indonesian Rupiah USDIDR Curncy Last Price,1D Crude Palm oil KO3 Comdty Last Price,1D LME Copper LMCADY Comdty Last Price,1D Euro Stoxx SX5E Index Last Price,1D US EHUPUS Index Last Price,1D Germany EHUPDE Index Last Price,1D EU EUUCEMU Index Last Price,1D US 10yr Govt Bond Yield USGG10YR Index Last Price,1D Germany Govt 10yr bond yield GDBR10 Index Last Price,1D Libor US0003M Index Last Price,1D S&P 500 SPX Index BEst EPS,1D India Commercial Credit INCMCREY Index Last Price,1D  MXAPJ Index PX_TO_BOOK_RATIO,1D  SHASHR Index PE_RATIO,1D  SHASHR Index PX_TO_SALES_RATIO,1D  SPX Index PE_RATIO,1D  SPX Index PX_TO_BOOK_RATIO,1D  NKY Index PX_LAST,1D  TR/CC CRB ER Index CRY Index,1D  Generic 1st 'HG' Future HG1 Comdty,2D US CPI YOY Index Last Price,2D EURO USDEUR Curncy Last Price,2D Taiwanese Dollar USDTWD Curncy Last Price,2D Indonesian Rupiah USDIDR Curncy Last Price,2D Crude Palm oil KO3 Comdty Last Price,2D LME Copper LMCADY Comdty Last Price,2D UBS US real estate bubble index CHBBNYC Index Last Price,2D Dow Jones US real estate index DJUSRE Index Last Price,2D US EHUPUS Index Last Price,2D Japan OEJPDGBO Index Last Price,2D Germany Govt 10yr bond yield GDBR10 Index Last Price,2D Japan Govt 10yr bond yield GJGB10 Index Last Price,2D US M2 Index Last Price,2D China CNMSM2 Index Last Price,2D MSCI China MXCN Index Price Earnings Ratio (P/E),2D MSCI Asia Pacific MXAP Index Price Earnings Ratio (P/E),2D China Monthly New Loan CNLNNEW Index Last Price,2D Indonesia Motor vehicle sales IDVHCLOC Index Last Price,2D US Output Gap CBOPGAPN Index PX_LAST,2D  FDTGOFSF Index PX_LAST,2D  CBOPGAPN Index PX_LAST,2D  FDTGOFSF Index PX_LAST.1,2D  MXAPJ Index PE_RATIO,2D  MXAPJ Index IS_EPS,2D  SHASHR Index PX_TO_BOOK_RATIO,2D  SHASHR Index PX_TO_SALES_RATIO,2D  SPX Index PX_LAST,2D  SPX Index PE_RATIO,2D  SPX Index PX_TO_BOOK_RATIO,2D IRON ORE Generic 1st 'CL' Future CL1 Comdty,2D  Gold Spot   $/Oz XAU Curncy
20,EOG UN Equity,9,0.5929677457790938,0.7700439895091018,0.10696615388783424,69.04761904761905,0.17303249004365717,0.5002974009238993,0.10776581809080885,69.44444444444444,0.0,0.0,0.0,-0.19101380904923015,-0.07060078033695422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1364626656356806,0.0,0.0,0.0,0.08905949056052351,0.2406634543630416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16845294998386523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13967545314125054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13707615359055259,0.07145747283635512,0.0,0.0
21,GE UN Equity,8,0.5408964735398822,0.7354566428688252,0.07051053551704234,73.46938775510205,0.3428724478691353,0.6282483125020364,0.06873914802648041,59.523809523809526,0.0,-0.4462841902653545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019594573675124884,0.0,0.0,0.0,0.0,0.0,0.0,-0.438346323969853,0.0,0.0,0.11269622191037242,0.0,0.0,0.0,0.0,0.0,0.39775928801465954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02074223077790846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04546597610600479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0489997437789582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,HD UN Equity,11,0.45914799941515727,0.6776046040392267,0.09767536692471403,72.0,0.527504499124319,0.760785953499966,0.08058703522606152,77.27272727272727,0.0,0.0,0.0,0.0,0.0,1.7334131879894414,-0.06933232708953285,0.07876578361617491,0.0,-0.2001445912635148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039507821489472725,0.05395975760830547,0.0,-0.5380178917264761,0.0,0.0,0.04479849417039849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05480559299983739,-0.1031192784481519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04156493533748547,0.0,0.0,0.0,0.0
23,HON UN Equity,13,0.4388146654294529,0.662430875963261,0.10543893975036248,75.53191489361703,0.4069475340550741,0.6862604584735311,0.09026714691242674,68.29268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11607995647631317,0.0,0.0,-0.10928651605516361,0.0,0.0,0.0,0.11365803836464755,-0.16774798525359622,0.1987738302497777,0.0,0.0,0.0,0.0,0.0,0.0,-0.1398170730381302,0.07253498070280436,-0.08916571266143455,0.162705727858253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033897480070483856,0.0,0.0,0.0,0.0,0.0,0.0,-0.06511409849629574,0.10674573915793856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04882700627898882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,IBM UN Equity,16,0.6062115077573016,0.7785958564989295,0.07037457191360731,75.49019607843137,0.4150564951757948,0.6928122620485295,0.08338863709083738,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496380987218985,-0.10114064612859833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208840030291589,0.0,0.0,0.0,0.0,-0.1749211730887591,0.0,0.0,0.040735455797938906,0.04073545579793911,-0.12028180739438898,0.06648994822376965,-0.12274006106609911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11075546382899973,-0.04901913054241276,-0.059269861249201125,0.0,0.0,0.0,0.0,0.0,0.0,-0.024202993057505888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043406689190633896,0.0,0.0,0.0,-0.0935630701480426,0.07132860446016391,0.0,0.0
25,INTC UW Equity,8,0.4341350749464179,0.6588892736616809,0.12910067154280294,76.0,0.23703870071469857,0.5593715653757423,0.12828613052513094,65.9090909090909,-0.2568712854280001,0.0,0.0,-2.615020566351172,0.0,0.0,0.0,0.0,-0.07146493137583017,-0.3898160268047602,0.0,0.0,0.0,0.0,-0.3648686449373354,0.0,0.0,0.0,0.11419164796434964,0.0,0.0,0.0,0.0,0.12198782353295068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04192529892302195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,JNJ UN Equity,2,0.10803818172201007,0.32869162100973914,0.06854036788419288,63.725490196078425,0.031446692087652384,0.19466937917986166,0.074183490064498,68.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026378652284113905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02276444255281718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,KO UN Equity,15,0.47385356193380657,0.6883702215623554,0.06474409913443317,71.57894736842105,0.27242595309424467,0.552036260956605,0.06961858362867497,71.42857142857143,-0.3669545967322562,0.18993059481184807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5594209930317933,0.1524318410890827,0.0,0.27481965896963984,0.0,0.0,0.0,0.0,0.0,0.07009043856479874,0.08086988062292066,0.08086988062292044,-0.34626758762679055,0.0,0.0,0.6782333794709755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02461286535657899,0.0,0.0,0.0,0.0,-0.0668308843095595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020301914392896764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05653355051607534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,LLY UN Equity,6,0.5022087556106589,0.7086668862100576,0.06899691884191318,73.86363636363636,0.4588293466792178,0.6785395709218733,0.07629974430967347,78.94736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072065100502348,0.0,0.0,0.0,0.0,0.0,0.07682953749140657,0.0,0.0,-0.07869589671754165,0.0,0.0,0.0,0.0,0.0,-0.18008737216954165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06285034593669059,-0.10490210260176282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,LOW UN Equity,8,0.46594120247817383,0.6825988591245769,0.10246303853278589,67.64705882352942,0.2559137612078797,0.5813112910268521,0.09796019786708696,68.88888888888889,0.0,-1.167884213803883,0.0,0.0,0.0,0.0,0.11963614459178461,0.0,0.0,0.0,0.0,0.06569818524105786,0.0,-0.08143740808254626,0.0,0.0,0.0,0.0,0.0,0.0,-0.15693241934349703,-0.1901950078061066,0.0,0.0,0.0,0.0,0.0,0.0,-0.13333141668249035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MCD UN Equity,14,0.5639874821042006,0.7509910000154466,0.07280479465552506,76.53061224489795,0.22611287967898153,0.5568732286531087,0.07305588289483948,80.95238095238095,0.0,0.0,0.0,-1.7612704777105799,0.2450630047867994,0.0,0.0,0.0,0.0,0.15956884822489834,0.0,0.0,0.0,0.0,-0.5022932817074066,0.3392950282912769,-0.14980526158880494,0.08286742057405451,-0.19177912604232225,0.0,0.0,0.0,-0.09213758904049338,0.0,-0.06798409248024716,-0.06798409248024889,-0.11688910007561727,0.0,0.0,0.2413358445258001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399095804425142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,MDT UN Equity,8,0.5100039941028655,0.7141456392801582,0.06849408610413929,73.73737373737373,0.26987170221530254,0.54253529995893,0.07486879921377636,67.44186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05984176413900334,-0.0977122928952175,0.0,0.0,0.0,0.0,0.0,0.0,-0.07726072995097592,0.0,0.0,0.0,-0.12680565320660178,-0.05789412044151189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03048453809281871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03113491225077115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,MMM UN Equity,2,0.20381343697923648,0.4514570156495923,0.07442630964278824,58.82352941176471,0.18958287261896167,0.4644005961781077,0.08477847510461295,68.18181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02897345888668323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05159818091879359
33,MO UN Equity,13,0.5097065609841693,0.7139373648886638,0.08911665764095965,74.50980392156863,0.3495439826360657,0.6681569952273845,0.09313002896906389,64.44444444444444,0.0,0.0,0.0,0.0,-0.1322531332772927,0.0,0.0,-0.17910688036375672,0.0,0.0,0.0,-0.06253706751749198,0.0,0.0370760858891819,0.0,0.0,0.0,0.24461644891264553,-0.19885184712622714,0.0,-0.5074125203387893,-0.26161426957162526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33052488183252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14472693626567737,0.0,0.18369803750817637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018977242158446317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04025209905218658
34,MRK UN Equity,5,0.3053930046617952,0.5526237460169396,0.09434665078225254,67.81609195402298,-0.19228303503523647,0.21740083380823733,0.1013593696699495,60.526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05079900641340717,0.0,0.06758265570676761,0.0,0.08425479937967817,0.0,0.0,0.0,0.0,0.0,0.0,-0.13753697078238103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060449693239218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,MSFT UW Equity,9,0.5052380779277811,0.7108010114847767,0.08409210151362516,64.0,0.4375716749136831,0.6765270022936271,0.10438611484964909,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.19484917526723572,0.1360591511858202,0.0,-0.043603590809215366,0.0,0.0,0.058146945498672296,0.0,-0.05326631004991419,0.0,0.0,0.0,-0.11794670512858588,0.0,0.0,0.0,-0.042624855187811235,0.0,0.0,-0.07908775637816372,-0.0790877563781636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NEE UN Equity,9,0.3860436817517615,0.6213241358194302,0.06582055222680315,75.0,0.07388510775804169,0.548484235106126,0.07937150426357582,65.9090909090909,0.0,0.6272344822658519,0.0,2.7454743964088477,0.0,-1.1561295474001223,0.0,0.0,0.0,0.060990387858955844,0.0,0.0,0.0,0.0,0.0,0.02153516523419295,0.0,0.1548734406028774,-0.058379695238715695,0.11989055197207356,0.0,0.0,0.0,0.0,0.0,0.0,-0.2148495479521191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NKE UN Equity,12,0.45275074734088105,0.6728675555715854,0.08704169889347414,78.57142857142857,0.5769588891517993,0.7626097152248797,0.06929956004804912,80.95238095238095,0.0,-0.5267617231391117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06581537757708204,0.0,0.0,0.0,0.0,0.0,0.0,0.14482423679307785,0.0,0.0,-0.31406249133036634,-0.1517347730099777,0.0,0.0,0.05516135322090978,0.055161353220909565,-0.15106936585550151,0.09609458765848941,0.0,0.4263017632800615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0680657490827291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027389013824371977,0.0,0.0,0.0,0.0,0.0,0.0
38,NVDA UW Equity,7,0.4967540348546192,0.704807799938834,0.23590550851687447,68.57142857142857,0.07235993659127526,0.4632738972983846,0.28111936053688097,74.19354838709677,-1.8109659898376582,0.0,0.0,0.0,0.0,0.0,0.0,-0.12060822090070168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222019787257686,-0.4030918565195929,0.0,0.3667871124363463,0.0,0.0,0.0,0.0,0.0,1.4978578232718285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16340391430575132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,PFE UN Equity,9,0.468542695216024,0.684501786130631,0.0735839706087355,78.125,0.5424080323838663,0.7438999845504813,0.07219249719826559,66.66666666666666,0.0,0.0,0.0,-1.7601628602072878,0.0,0.0,0.0,-0.048491386004250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09172069843718447,0.08336709271053529,0.0,0.07760095293281936,-0.13127332118594373,0.0,0.0,0.0,0.0,0.0,-0.17156414059014985,0.0,0.0,0.37009729519235374,0.0,0.0,0.0,0.0,0.0,0.025879225278893234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,PG UN Equity,10,0.5169734439742197,0.7190086536156716,0.06137722124265707,73.0,-0.038599386235015354,0.32222868021107764,0.07548718952317801,68.18181818181817,-0.16710700207445411,0.0,0.0,0.0,-0.11982015485017994,0.14146321908552142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504962666313295,0.0,0.0,-0.07223725278191886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030772120837933226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03097779613474596,0.0,0.0,0.0,0.0,0.0,0.0,0.02234120042398421,0.0,0.0,-0.01932449486312416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03828996573483518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,QCOM UW Equity,13,0.560757387212609,0.7488373569825483,0.21122470901119705,60.24096385542169,0.22829508018625488,0.6040330908159005,0.24382383236642666,47.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769781099239477,-0.2741129654907136,0.0,0.0,0.0,0.0,-0.39924550515989027,0.0,0.0,-0.4386298101397483,-0.3406441120671062,0.0,0.0,0.0,0.0,0.0,0.0,0.07346176368352189,0.07346176368352189,0.0,0.3538476241149209,-0.36871135175516595,0.0,0.0,0.0,0.0,0.0,0.0,-0.20586327321751935,0.0,0.0,-0.1473881633995034,0.0,0.0,0.0,0.0,0.0,-0.1558392105804186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09180638537401346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,SBUX UW Equity,6,0.36835806008730265,0.6069250860586527,0.12301048276897764,71.42857142857143,0.002926834010538726,0.31334876380511073,0.1383482356385261,61.904761904761905,1.3890539054347173,0.0,0.0,-8.512123392689785,0.0,0.0,0.0,0.0,-0.03622453903424084,-0.13780301600510955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32029954135728234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079823750409883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,SLB UN Equity,7,0.415069535533797,0.6442589041168133,0.1105140291839499,64.04494382022472,0.021442543488716992,0.36372606509497574,0.1447112201003577,69.23076923076923,0.0,0.0,0.0,0.0,0.0,0.1868670888717097,0.0,0.0,0.0,0.0,0.0,0.0,-0.12763182830212014,0.0,0.0,-0.21177195029441317,0.15944591936171795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394918098525208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10801278630515612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053149956977374804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
